"experiment_ID","counts_file","sampling","temp","media","who_counted","number_of_colors","time","strain","growth","first","second","mitos"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,6,10,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,14,19,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,6,7,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,1,2,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,4,7,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,10,13,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,2,5,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,7,9,"tc"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,5,6,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,2,3,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,13,17,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,4,9,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,12,17,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,8,9,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,2,2,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,4,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,1,6,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,2,4,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,9,13,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,4,5,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,10,12,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,4,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,2,3,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,6,8,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,11,13,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,8,12,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,2,2,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,4,4,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,2,4,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,4,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,7,11,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,3,3,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",7,12,19,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,4,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,3,7,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",6,2,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,9,11,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,10,13,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,7,8,"tc"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,2,3,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,4,5,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,5,5,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,1,2,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,2,4,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,6,11,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,1,4,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,2,3,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,4,6,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,1,4,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,4,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",6,2,8,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,4,6,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,9,9,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,1,6,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",4,11,15,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,3,3,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,8,13,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",6,18,24,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",6,12,18,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",2,1,3,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",5,6,11,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,5,6,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",1,8,9,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",3,6,9,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,5,5,"c"
"exp012016","exp012016_colin.csv","random","37C","SC-ura","CSM",2,6,"CMY178-37C",0,1,1,"n"
