"treatment","temp","folder","counts_file","experiment","sampling","who_counted","strain","growth","growth1","growth2","first","last","recoveryTemp","recoveryTime"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,1,2,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,3,4,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",3,2,1,3,6,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",10,6,4,18,28,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",4,4,0,6,10,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,9,9,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,6,7,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,6,7,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,5,6,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,6,6,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,2,3,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",2,2,0,17,19,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,7,7,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",9,6,3,19,28,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",6,4,2,15,21,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",9,5,4,5,14,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,3,4,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",2,1,1,11,13,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,2,3,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",6,5,1,14,20,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,11,11,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,9,9,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",6,5,1,14,20,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",7,4,3,1,8,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",8,4,4,14,22,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,1,2,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",5,5,0,18,23,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",10,5,5,17,27,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,15,15,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,7,7,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",11,5,6,15,26,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",2,2,0,4,6,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",1,1,0,4,5,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",2,1,1,8,10,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",6,4,2,12,18,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",3,3,0,8,11,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",8,4,4,11,19,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",9,4,5,14,23,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,15,15,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",11,5,6,16,27,"30C recovery","6 hr recovery"
"D","37C","2015-05-27_1514_recovery_for_age","~/git/budscar_counts/exp052715_colin2.csv","exp052715","for_age","CM","1514",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",2,2,0,4,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,4,5,2,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,2,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,1,3,1,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,2,2,2,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,1,4,2,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",3,2,1,2,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,1,5,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,2,4,3,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,2,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,6,14,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,1,3,1,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,4,6,5,15,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,4,13,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",1,0,1,1,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,4,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,2,6,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,4,6,4,14,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,4,4,4,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",1,1,0,1,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,1,6,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,4,5,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,4,6,1,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,2,3,5,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,1,4,1,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",3,0,3,5,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",1,1,0,1,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,1,3,2,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,2,3,2,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,2,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,4,6,3,13,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,3,3,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",1,1,0,1,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,4,6,3,13,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,2,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,1,5,6,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,4,3,2,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,1,3,1,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,2,6,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",1,1,0,1,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,2,6,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",2,1,1,3,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,3,3,1,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,2,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,1,4,3,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,6,14,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,2,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,2,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",3,3,0,1,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",5,3,2,2,7,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,1,3,7,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,4,5,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",3,2,1,1,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,4,4,4,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",NA,NA,NA,7,NA,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,4,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,3,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",10,3,7,1,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,3,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",1,1,0,1,2,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,4,4,4,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,2,6,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,3,3,2,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",1,1,0,2,3,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,3,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,2,5,5,12,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,3,11,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,1,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",2,2,0,2,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",2,0,2,2,4,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,2,10,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",NA,NA,NA,6,NA,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,4,4,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",4,2,2,1,5,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",8,3,5,1,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,2,9,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",7,3,4,1,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",6,4,2,2,8,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",0,0,0,6,6,"30C recovery","6 hr recovery"
"D","41.5C","2014-12-29_41half_recovery","~/git/budscar_counts/exp122914_colin.csv","exp122914","random","CM","1492",9,3,6,3,12,"30C recovery","6 hr recovery"
